,0
519,0.5605704085931286
520,0.5065914675199562
521,0.5313969424917557
522,0.5145272555761189
523,0.516902922287202
524,0.4886710740176614
525,0.45015266154506234
526,0.4815710206074634
527,0.44417466804864253
528,0.45138243543850937
529,0.45616765861006875
530,0.46543550807837875
531,0.46688179080295217
532,0.41768904107978166
533,0.4211894985766642
534,0.3692591408683954
535,0.36754392127251845
536,0.3981270660617291
537,0.4405321826523712
538,0.3980763308148112
539,0.371387729980758
540,0.40167457237364934
541,0.4113281489057757
542,0.3928492569758201
543,0.36375752353831065
544,0.36952876425850445
545,0.38829456560487163
546,0.3429202088537987
547,0.38752375070623096
548,0.409347406777424
549,0.39398857895289846
550,0.40363986687181197
551,0.36305150318218016
552,0.3856610794866226
553,0.41706805834509636
554,0.41586098119857295
555,0.3922177479641855
556,0.4164589308687077
557,0.4652270071246476
558,0.460319538915394
559,0.4750853666614255
560,0.4887652683034593
561,0.4924156128004121
562,0.46880597555632486
563,0.4160709619316033
564,0.437206329566987
565,0.413534717338829
566,0.38917135246363044
567,0.35394264035475415
568,0.35965851906764196
569,0.30540417154557525
570,0.3373286752634227
571,0.29618037939799036
572,0.29081366799862246
573,0.24066354188454347
574,0.23679518424104662
575,0.2152363308062045
576,0.182294859851101
577,0.19571446254851754
578,0.20644725788133583
579,0.23772700164967114
580,0.19017309551594253
581,0.1734267808426348
582,0.1607911257569884
583,0.13944083738201166
584,0.14939548966505525
585,0.14819763051119986
586,0.16243048405734045
587,0.20206941954444996
588,0.19035962471374598
589,0.17009223901431494
590,0.17477623901608613
591,0.13634805722681476
592,0.16112516475807195
593,0.1504360512086993
594,0.1886406263863621
595,0.1964992523744956
596,0.19218962378302246
597,0.18812683729988408
598,0.25356075481579776
599,0.23584424793443162
600,0.22399440719581948
601,0.22162183168937297
602,0.23287289566964775
603,0.2631178240279874
604,0.2672331968638161
605,0.29838700308597443
606,0.38717433786844613
607,0.39545751248547784
608,0.40600511757127405
609,0.41629038145578734
610,0.392680119745056
611,0.3840486705124278
612,0.3671921910133591
613,0.4050054650748413
614,0.41980485843846893
615,0.40509858633636314
616,0.42020561943234624
617,0.4188283725598942
618,0.4170568815235997
619,0.4376251700942043
620,0.4712414949691111
621,0.441466837837766
622,0.44916592230195473
623,0.38294644715975584
624,0.4131540639510366
625,0.4185621217424066
626,0.3667344918716473
627,0.3728992294102989
628,0.30240140976361385
629,0.2699038406476682
630,0.24078592908579807
631,0.26051514404108167
632,0.2569670548822872
633,0.338985850550198
634,0.36197193901781355
635,0.3652328514499023
636,0.4003244728625671
637,0.38672848210368693
638,0.38887918750509487
639,0.3799416589387003
640,0.3627734841684384
641,0.3749810301944081
642,0.3690623035874407
643,0.3977111457135218
644,0.39982003095042323
645,0.39663191788851915
646,0.42146306312647563
647,0.40387639421984406
648,0.41287685951563363
649,0.4076045565469064
650,0.42645119846765717
651,0.4760947604169542
652,0.46803500041640295
653,0.521542920239611
654,0.520533198146714
655,0.540780737658444
656,0.5589917944833322
657,0.5543250211244287
658,0.5312169985186331
659,0.5424404994935309
660,0.546542606902476
661,0.5667863269824386
662,0.5662528791921648
663,0.5580259685202785
664,0.5488243385463134
665,0.5911225633910826
666,0.5664872645270235
667,0.5917580185160524
668,0.5917580185160524
669,0.5572031709644538
670,0.5672728941153112
671,0.5811431110550476
672,0.5886537294065609
673,0.602960996620036
674,0.6416091323041498
675,0.6414604971563407
676,0.6578578288067127
677,0.6497014229507321
678,0.6270009492561783
679,0.6553183217747139
680,0.6704023952221787
681,0.6544002883925581
682,0.6325255159343494
683,0.584186680587318
684,0.5875987415147368
685,0.5775455960283351
686,0.5753554436015328
687,0.5875253690534553
688,0.5756501166554413
689,0.6372538114947044
690,0.6044882424801198
691,0.63704902049619
692,0.6651503592434397
693,0.6267505233842818
694,0.5799415655823512
695,0.5866936625122708
696,0.5456571063358242
697,0.586015363371344
698,0.618283999089365
699,0.6125971068383803
700,0.5523406031725334
701,0.5787427472588965
702,0.5968470506654013
703,0.6077883469854193
704,0.6255884515421886
705,0.6898720622601461
706,0.7070243789515928
707,0.6551425594965278
708,0.6612477482413489
709,0.6333406170535448
710,0.6664953755048307
711,0.6955089044201109
712,0.6858031445773978
713,0.7163287629494217
714,0.718691263823179
715,0.7178620955642797
716,0.7416532170794342
717,0.7588729216582946
718,0.7637719607326187
719,0.7637719607326187
720,0.7776680455491093
721,0.8017577456770697
722,0.8040262620630159
723,0.7881134403814213
724,0.7242577670032433
725,0.7017806064134261
726,0.6756485694334613
727,0.6865068430891539
728,0.6997543680362533
729,0.6523751542091435
730,0.6523751542091435
731,0.6523751542091435
732,0.6162463567163163
733,0.6313404023751845
734,0.6666960002830703
735,0.6658018597442974
736,0.670347596424014
737,0.6670678517180841
738,0.6852475725778804
739,0.6809622419488388
740,0.6975576513553489
741,0.6878951947276346
742,0.7288799173589526
743,0.7184805350505153
744,0.7011692341906804
745,0.7253129619732434
746,0.7099178679439773
747,0.7406227337988547
748,0.7398299438455435
749,0.7594180686954982
750,0.742319934734638
751,0.7786881352314022
752,0.7721329055728617
753,0.7566648739786186
754,0.7624198741075354
755,0.7983706612712778
756,0.8078283471995727
757,0.7795155007177494
758,0.7734638361935736
759,0.7759293399397075
760,0.7850855228793314
761,0.8343080713629026
762,0.7986541789957252
763,0.8127417047251219
764,0.8150180946236817
765,0.8389853316758948
766,0.8264033419722975
767,0.7929143892796474
768,0.7778925561289421
769,0.7675335593478796
770,0.8094736010076633
771,0.8243083924229502
772,0.8668821254697301
773,0.8799695383423054
774,0.835852041691154
775,0.8240310251723553
776,0.8158082496592353
777,0.7718072619409679
778,0.7773168197289194
779,0.7130837892731161
780,0.711053366001265
781,0.6744915327112606
782,0.7054537183956336
783,0.6884021038255752
784,0.6617813323707167
785,0.7157447883470084
786,0.7308816399944433
787,0.7075350204356117
788,0.6801920444676597
789,0.6806099778549504
790,0.6806099778549504
791,0.7001211807204245
792,0.6915452054736744
793,0.634618758445012
794,0.6503101849303716
795,0.6483340805572088
796,0.6427181077568116
797,0.6097318303143073
798,0.637950816450619
799,0.6495577533343768
800,0.6187707704097551
801,0.6408880263956566
802,0.6408880263956566
803,0.6653558349808368
804,0.6831073037772344
805,0.6831073037772344
806,0.6963279787083089
807,0.6417771545499951
808,0.6310491640334184
809,0.6136142838900438
810,0.6219494140332654
811,0.63757970776379
812,0.6242808242949995
813,0.5993859935895095
814,0.5922053179373195
815,0.570646329654512
816,0.5770821741533596
817,0.5757710593279436
818,0.5667150230929542
819,0.5941461424980732
820,0.6229807894417807
821,0.6003167517289607
822,0.5978551947096473
823,0.586626768464306
824,0.5637624888063777
825,0.5583821268208311
826,0.5537457129372054
827,0.5671274797013764
828,0.5747956408939562
829,0.6129566453553759
830,0.5963899521783201
831,0.6289202040820325
832,0.6511847483747856
833,0.641684110873369
834,0.6803575349721687
835,0.670808353461397
836,0.6764229021023427
837,0.6765290536315199
838,0.685261857251783
839,0.6937966211585048
840,0.7037643252253322
841,0.6341801794127917
842,0.6333436558681873
843,0.6490625441809003
844,0.6608512516984425
845,0.6671769505257209
846,0.6703595046680669
847,0.7031547601443322
848,0.7210332566548538
849,0.7067907739978246
850,0.7241976658573439
851,0.753321029212819
852,0.7779859356708501
853,0.7777171807995177
854,0.7847065046119709
855,0.7891256747648607
856,0.806341478334768
857,0.7707298361032918
858,0.7788964688522517
859,0.7416734594543737
860,0.75896235368172
861,0.7189932420578857
862,0.7260771973198974
863,0.7510260091266775
864,0.7659040958256055
865,0.7484587344622681
866,0.7108018662434448
867,0.7367229744279217
868,0.7229558459617438
869,0.7397737774457441
870,0.7283432832765494
871,0.7593162338578396
872,0.7606603233222323
873,0.7605554402665418
874,0.7402197677561867
875,0.7447865263860597
876,0.7369709107189027
877,0.7288802676000502
878,0.7171901394722807
879,0.7171901394722807
880,0.6996382421181878
881,0.6944757572902521
882,0.7070206610912498
883,0.7449733944366136
884,0.7349493233999012
885,0.7243908524458725
886,0.6656478776184126
887,0.6404337130922867
888,0.6536254407810027
889,0.6496516066111683
890,0.6860690250269336
891,0.6764096381605255
892,0.5993450719251359
893,0.5764725273870565
894,0.5795160001089851
895,0.5620590744594008
896,0.539089990164824
897,0.5449806452004643
898,0.48390269694354393
899,0.46531880276245363
900,0.4515933560635231
901,0.4572385494852287
902,0.4463871940725667
903,0.4065266344979522
904,0.4018680730807908
905,0.4495602827551885
906,0.44248062132363153
907,0.420106215219049
908,0.43489795493896666
909,0.46201793519642353
910,0.4770961549224885
911,0.45701100835472125
912,0.4281629438395044
913,0.39474432900380174
914,0.4422590350515456
915,0.4099712975168636
916,0.41865763411081486
917,0.42288196518890614
918,0.44463810511250124
919,0.44463810511250124
920,0.4271396830746245
921,0.46948410454892225
922,0.44341245415961517
923,0.44784528422740744
924,0.4432664120388438
925,0.4350158365449589
926,0.4263727880628549
927,0.4651184782704894
928,0.4731572025174496
929,0.4638764769438635
930,0.46025928327976623
931,0.3856759111235849
932,0.346886442785552
933,0.33987894718833617
934,0.3963778204142353
935,0.3894161302162784
936,0.41462872102854087
937,0.4497836359722833
938,0.467684751169288
939,0.4549841093582642
940,0.46842158943145323
941,0.46842158943145323
942,0.47806363737371615
943,0.4502885150768134
944,0.46789820465895937
945,0.5040851518141698
946,0.46222350524820294
947,0.4806671470041288
948,0.4803678680326564
949,0.47426267407830214
950,0.4473697142044942
951,0.4388989952134692
952,0.4501135254682925
953,0.4774983369387641
954,0.4738238154855262
955,0.47336144311824024
956,0.471922311494735
957,0.45749631314373224
958,0.4771580114885376
959,0.4636519691284318
960,0.4469435944335226
961,0.4417315571713961
962,0.44080313983034675
963,0.4632849175063075
964,0.47462060439734116
965,0.5352135930797627
966,0.4874750062516705
967,0.4912635707182422
968,0.5081987466615665
969,0.49412251811105473
970,0.4982728776692071
971,0.5028764947398818
972,0.5376056232835775
973,0.5591223737157148
974,0.5590862512789214
975,0.5171739072264168
976,0.514305788457578
977,0.5160284859439482
978,0.5565550321225914
979,0.5565550321225914
980,0.5655458630921623
981,0.558512543495543
982,0.5697080529393824
983,0.5831883535451551
984,0.5906236555333879
985,0.6069782302067238
986,0.6291121590875579
987,0.6066762094492353
988,0.6243550953969151
989,0.6452677069196678
990,0.6136215348883889
991,0.624720732740944
992,0.6217752625506078
993,0.6237113412620918
994,0.5861900111103254
995,0.6021419846259614
996,0.5637006973595236
997,0.5396081521698354
998,0.5527716912311289
999,0.5027355496057457
1000,0.5053672426053938
1001,0.5189013661939165
1002,0.5463945197533434
1003,0.5503850651114832
1004,0.5503850651114832
1005,0.5452365960584197
1006,0.5573468083398634
1007,0.5476266127523497
1008,0.5326181578126764
1009,0.5240185064404839
1010,0.5339121536212101
1011,0.5012939221681606
1012,0.4702967640488992
1013,0.44179571827069203
1014,0.39307681984701226
1015,0.383106998799855
1016,0.3809167681238017
1017,0.38922352678683186
1018,0.3722791878323238
1019,0.3814619241185633
1020,0.3641281726477237
1021,0.37026037690232955
1022,0.4279600073944856
1023,0.4019809003181179
1024,0.40180469280953107
1025,0.37361583194858994
1026,0.35184862840173575
1027,0.3383780151692034
1028,0.30952497934056444
1029,0.34416490255357624
1030,0.3220950515349974
1031,0.34259243278028895
1032,0.3277280986496851
1033,0.2796190148010902
1034,0.27321995064490107
1035,0.26878909836016573
1036,0.2672640643078928
1037,0.30722130655108526
1038,0.3200328451104282
1039,0.2959595274422255
1040,0.2758282865256716
1041,0.2690247121872959
1042,0.3072657529776154
1043,0.3253103966765527
1044,0.3263316525248594
1045,0.32748147591229665
1046,0.3242934246941526
1047,0.3361047225652471
1048,0.3387997612545908
1049,0.37047666556066905
1050,0.3545183080948353
1051,0.35035688566809664
1052,0.32118129294929115
1053,0.2860153464284188
1054,0.3271714424146269
1055,0.3486288399827806
1056,0.37028165844356564
1057,0.35266307242558137
1058,0.33746919082752064
1059,0.33552505991980885
1060,0.33281281796427076
1061,0.3406753831076525
1062,0.29384193201711467
1063,0.24594056504125877
1064,0.21064516395975164
1065,0.23331601010205838
1066,0.21047286948697236
1067,0.22916978977551544
1068,0.22200227850589677
1069,0.1701960916623237
1070,0.1994254153186279
1071,0.2080163804336176
1072,0.20319045539137995
1073,0.22536911506184767
1074,0.18693770900683668
1075,0.16598319630500338
1076,0.16405470334171038
1077,0.15234665633400143
1078,0.14912185808550218
1079,0.1695385485759604
1080,0.13205002437121857
1081,0.14864992163820098
1082,0.12395829804376818
1083,0.13533396084127042
1084,0.13095761481485524
1085,0.11578160827569732
1086,0.16397739803901876
1087,0.18236032051926712
1088,0.1878182558843445
1089,0.13702067999409048
1090,0.11273152522142549
1091,0.10754959405949699
1092,0.06499110888697696
1093,0.0700055045489788
1094,0.05694522378583427
1095,0.08046164504886591
1096,0.08121707430389194
1097,0.07780153080094854
1098,0.04935385023153452
1099,0.03568817095260158
1100,0.055683193483749095
1101,0.03487619732492699
1102,0.05407363049577539
1103,0.030782787100291253
1104,0.004146822229388128
1105,-0.0017828161677187516
1106,0.02245216118924454
1107,0.02531097725823911
1108,0.03281314183757417
1109,0.04179587451321762
1110,0.026808669499497124
1111,0.022808329389881723
1112,0.019429128168655246
1113,0.04498650838624178
1114,0.06458324405092991
1115,0.07356869063872089
1116,0.08094771671271095
1117,0.055012904081142885
1118,0.031677199201285144
1119,0.055437701782766774
1120,0.057294943250566235
1121,0.057294943250566235
1122,0.08971875234214972
1123,0.0897515211507112
1124,0.11927082359708527
1125,0.12550165698803228
1126,0.09947398809710566
1127,0.10217981589036515
1128,0.13421964327741823
1129,0.10839288437898958
1130,0.09247127274848699
1131,0.09306256565434773
1132,0.10261496498713794
1133,0.13152411917386078
1134,0.14804570821511537
1135,0.11170272260896918
1136,0.12495644518746578
1137,0.1363205464263149
1138,0.08789596620603943
1139,0.11146746693070597
1140,0.12325087011814755
1141,0.12443300703968233
1142,0.12624124686531388
1143,0.10808531107042896
1144,0.11006814132000568
1145,0.08884457757360541
1146,0.11839804811265978
1147,0.11839804811265978
1148,0.1258606299948265
1149,0.13178839564417935
1150,0.12945255322522073
1151,0.17238911418099684
1152,0.20930413547185037
1153,0.18063670876799504
1154,0.19261924804115862
1155,0.23179282886796765
1156,0.258557721297377
1157,0.2380791739011568
1158,0.24571091229319
1159,0.24614790614438348
1160,0.25109156250106196
1161,0.24766862042151377
1162,0.23058391636099088
1163,0.2067718474984019
1164,0.24665924226135483
1165,0.25577497683861383
1166,0.25379334621242366
1167,0.24306459281766996
1168,0.2611037908231133
1169,0.29404913394167276
1170,0.25035995446217363
1171,0.2747965221360297
1172,0.26850967356847233
1173,0.2750162248091544
1174,0.2681486263271428
1175,0.23297771526835492
1176,0.20648994971557355
1177,0.20443383283296457
1178,0.17448401541143685
1179,0.1787178769559314
1180,0.20539626479741527
1181,0.20063437729817407
1182,0.22037892286097988
1183,0.2183129216576446
1184,0.22583990979934448
1185,0.21572732728722366
1186,0.20557785377833337
1187,0.17798225605708487
1188,0.1906703236603067
1189,0.18027051257155768
1190,0.13913633884070836
1191,0.12215871124758869
1192,0.13951013707705576
1193,0.13107027529275594
1194,0.15669402388918274
1195,0.16664976867830272
1196,0.18041540110944929
1197,0.19122466768180688
1198,0.16175825562353854
1199,0.16184568153827888
1200,0.18100251550046914
1201,0.1489357224729736
1202,0.1464963117348535
1203,0.1568894074889352
1204,0.131607136217803
1205,0.10714569873560001
1206,0.11358622562438975
1207,0.1108020823482101
1208,0.12180702597038118
1209,0.11196053157219049
1210,0.1362787633871667
1211,0.09392894496277805
1212,0.09879886331355889
1213,0.0471481405600983
1214,0.05818249275275105
1215,0.06288281399565265
1216,0.06747482319439227
1217,0.07339472521181611
1218,0.11893250021540247
1219,0.14469432015466838
1220,0.1420421713877792
1221,0.19793152940984304
1222,0.2130596642992293
1223,0.24014829556539138
1224,0.22032820545199774
1225,0.22013434040821087
1226,0.18096754283233568
1227,0.18354597086661442
1228,0.2411034425774304
1229,0.21696146558617047
1230,0.21458832451036938
1231,0.21992987831785954
1232,0.24179668341697344
1233,0.2232558334301539
1234,0.23820610996170333
1235,0.2960323390496886
1236,0.3213320683676234
1237,0.3052117048121857
1238,0.3169829137800389
1239,0.2889068765069167
1240,0.27495744614042444
1241,0.2634369700554653
1242,0.2416918104622549
1243,0.23138191359100277
1244,0.21376044508726913
1245,0.2089844291272264
1246,0.22402005964597876
1247,0.2206338945495973
1248,0.20232651750801045
1249,0.1956775239708618
1250,0.20496040863532206
1251,0.22845673767146366
1252,0.24370893029563911
1253,0.25371109024487587
1254,0.28940203314922813
1255,0.30982064847301827
1256,0.2943044070521513
1257,0.2840914577037215
